student_id,age,gender,attendance_rate,study_hours_per_week,assignment_score,quiz_score,midterm_score,continuous_assessment,previous_gpa,final_exam_score
STU105464,20,Male,77.5,12.42,73.85,56.26,57.49,66.83,2.43,56.43
STU105465,25,Female,55.35,0.0,51.06,53.13,36.38,55.95,2.17,42.66
STU105466,18,Male,78.35,29.74,94.42,94.62,86.17,85.6,3.82,80.55
STU105467,22,Male,78.79,21.74,78.99,62.6,76.2,81.13,2.35,84.35
STU105468,25,Male,77.54,12.62,63.75,59.3,60.05,51.2,1.95,49.63
STU105469,21,Female,87.1,16.69,67.79,64.69,48.12,56.53,2.14,49.99
STU105470,25,Male,84.6,16.27,63.35,85.21,81.32,77.3,2.72,69.8
STU105471,23,Female,77.52,14.62,84.64,76.53,73.95,85.02,2.96,68.12
STU105472,28,Female,81.36,16.85,64.46,94.01,95.52,84.88,2.82,93.9
STU105473,20,Female,95.52,26.56,79.07,73.14,100.0,92.57,3.07,99.34
STU105474,18,Male,73.46,5.34,59.63,54.81,45.72,40.7,1.97,41.76
STU105475,24,Male,84.87,24.33,72.42,89.66,74.7,55.57,2.79,94.61
STU105476,21,Male,59.72,21.68,78.7,71.83,67.32,68.59,2.34,72.4
STU105477,27,Male,79.08,9.35,62.13,62.25,74.68,81.81,2.25,66.47
STU105478,19,Male,97.52,15.59,72.23,72.72,78.26,73.95,3.3,77.85
STU105479,25,Female,60.81,0.0,57.95,60.4,63.46,63.68,1.52,63.79
STU105480,30,Female,43.3,2.83,56.46,45.2,41.8,49.48,1.2,40.44
STU105481,19,Male,71.41,19.29,69.49,69.08,62.7,68.07,2.96,58.92
STU105482,21,Female,70.06,16.22,55.49,78.49,54.47,65.84,2.6,57.76
STU105483,28,Female,63.36,9.36,50.91,77.23,61.66,42.04,2.52,52.39
STU105484,24,Male,42.73,1.89,64.47,41.64,56.49,57.19,2.15,42.97
STU105485,20,Female,100.0,16.63,94.74,97.37,100.0,84.71,2.99,96.61
STU105486,20,Male,84.14,15.29,73.38,76.56,47.82,83.35,2.52,57.86
STU105487,27,Male,88.53,23.39,73.02,76.98,67.21,69.44,2.33,67.48
STU105488,29,Female,100.0,29.5,92.08,100.0,100.0,90.8,3.18,100.0
STU105489,22,Female,84.48,23.26,89.53,95.68,66.18,62.41,2.73,63.69
STU105490,24,Male,85.7,30.14,93.08,84.83,95.26,91.64,3.28,98.25
STU105491,28,Male,57.27,3.72,57.24,39.99,47.86,63.35,1.81,42.27
STU105492,20,Female,74.44,8.81,67.94,55.52,43.83,70.01,1.68,42.74
STU105493,20,Male,87.76,21.26,88.99,76.14,68.36,69.79,2.8,68.53
STU105494,28,Female,87.75,12.82,67.96,47.12,88.86,77.62,3.56,79.66
STU105495,20,Female,87.96,24.32,76.67,70.31,92.23,87.37,2.52,85.93
STU105496,28,Male,62.31,11.69,77.05,46.56,47.01,42.95,2.08,52.91
STU105497,24,Female,74.28,17.22,84.66,77.21,98.44,72.39,2.85,100.0
STU105498,30,Female,97.35,12.32,97.11,75.37,62.15,70.41,2.84,51.77
STU105499,18,Female,79.99,21.48,89.53,78.36,68.38,70.57,2.26,64.73
STU105500,30,Male,57.32,9.28,71.71,77.94,78.77,63.02,2.56,70.7
STU105501,20,Male,100.0,15.04,58.3,76.89,72.77,70.3,2.25,84.17
STU105502,18,Male,69.77,6.14,53.0,82.43,56.37,62.84,2.4,55.08
STU105503,27,Female,75.34,13.55,74.87,73.01,63.22,73.65,2.96,65.84
STU105504,24,Female,50.53,14.88,53.08,65.2,50.56,65.56,1.53,48.01
STU105505,28,Female,73.88,10.31,62.95,59.48,68.05,70.36,2.53,68.93
STU105506,19,Female,82.2,5.31,77.67,66.64,56.74,66.09,2.39,57.36
STU105507,19,Male,70.51,13.93,68.2,74.81,88.89,61.34,1.52,74.31
STU105508,25,Male,76.01,10.55,67.9,73.43,44.65,52.23,1.7,52.12
STU105509,29,Female,71.77,8.27,71.31,58.18,69.13,64.11,1.91,59.43
STU105510,23,Female,100.0,31.63,100.0,97.69,100.0,99.95,3.62,100.0
STU105511,28,Female,54.66,9.37,66.1,62.71,54.78,76.89,1.7,50.09
STU105512,29,Male,72.75,15.54,86.71,75.77,74.47,77.07,2.68,73.73
STU105513,29,Male,70.39,0.0,45.42,51.18,54.99,48.86,1.91,66.47
STU105514,24,Female,94.95,24.11,87.98,85.69,90.92,75.16,3.53,73.97
STU105515,27,Male,80.7,16.84,78.83,81.92,51.06,60.67,2.44,58.07
STU105516,24,Male,66.02,11.04,72.23,64.4,66.32,48.69,2.43,52.67
STU105517,26,Female,67.68,16.12,65.54,58.81,48.78,75.79,2.66,51.75
STU105518,25,Female,97.97,15.03,70.87,77.12,89.16,83.39,3.23,80.24
STU105519,24,Female,54.55,0.0,41.61,34.11,68.38,61.95,1.34,56.77
STU105520,23,Female,74.49,13.06,49.21,65.27,44.34,61.6,2.52,61.69
STU105521,26,Female,80.98,11.58,69.59,63.09,46.79,70.3,2.41,41.37
STU105522,27,Male,81.45,7.35,71.15,79.73,63.3,72.87,2.53,55.07
STU105523,29,Male,100.0,21.56,100.0,95.25,96.03,100.0,3.49,100.0
STU105524,25,Female,64.32,13.75,57.85,81.79,63.84,61.35,2.72,66.47
STU105525,19,Male,78.52,29.41,85.21,81.4,84.34,80.77,2.46,82.27
STU105526,25,Female,100.0,22.82,95.65,95.62,88.6,96.46,3.23,89.75
STU105527,22,Female,85.78,21.28,78.71,87.52,77.29,92.22,2.82,79.02
STU105528,18,Female,78.35,0.0,68.99,74.52,51.28,55.72,2.33,48.23
STU105529,18,Female,64.27,9.16,61.32,61.87,42.04,59.64,2.09,36.73
STU105530,25,Female,89.04,14.03,56.17,100.0,83.1,79.4,3.39,85.86
STU105531,30,Male,100.0,22.9,80.56,88.54,93.34,85.37,3.35,81.25
STU105532,24,Male,90.13,18.67,96.96,61.13,71.19,85.77,2.52,78.16
STU105533,23,Female,86.66,14.1,90.33,83.31,72.37,100.0,3.07,76.74
STU105534,19,Male,100.0,40.0,93.2,100.0,100.0,100.0,3.68,100.0
STU105535,26,Male,78.35,17.0,83.76,83.85,95.24,72.43,3.1,77.56
STU105536,18,Female,66.71,11.43,67.19,47.51,65.98,46.96,1.58,46.17
STU105537,28,Female,69.15,22.77,86.4,67.2,74.96,70.87,2.46,63.85
STU105538,28,Female,93.11,24.69,82.55,77.33,73.9,93.55,3.75,82.47
STU105539,30,Female,69.74,7.37,72.23,60.39,77.6,66.41,2.44,65.72
STU105540,21,Female,96.26,15.04,82.96,86.02,92.24,88.78,2.88,77.25
STU105541,24,Male,83.08,5.41,66.09,73.83,56.86,87.82,2.35,58.77
STU105542,21,Female,82.62,15.35,69.96,66.45,79.13,80.24,1.89,71.78
STU105543,28,Female,89.48,21.28,70.43,60.05,58.93,68.25,2.3,68.74
STU105544,20,Male,86.28,8.9,69.81,78.86,78.21,60.49,3.16,72.04
STU105545,29,Female,78.72,12.15,73.53,63.73,81.95,80.33,2.19,77.56
STU105546,20,Female,58.01,14.62,72.51,43.04,53.64,59.68,1.19,51.75
STU105547,18,Male,75.72,11.48,58.88,87.04,54.27,73.93,2.05,56.28
STU105548,20,Female,68.84,3.13,62.39,50.85,59.07,47.08,2.21,66.47
STU105549,27,Female,63.24,14.5,57.52,47.08,68.54,66.45,2.89,55.76
STU105550,25,Female,73.55,7.89,72.23,48.68,51.27,68.1,2.26,68.98
STU105551,22,Male,80.48,7.49,92.09,61.1,76.64,67.82,2.56,70.99
STU105552,26,Female,94.6,14.34,74.62,97.95,99.53,82.62,3.0,86.2
STU105553,26,Male,93.52,28.65,71.76,75.86,91.71,86.8,3.41,87.98
STU105554,25,Female,65.19,9.03,65.06,45.39,47.05,52.29,1.76,56.15
STU105555,24,Female,58.22,21.73,68.41,74.4,46.47,79.42,2.5,55.71
STU105556,19,Male,47.57,1.77,70.68,71.7,66.06,71.13,1.91,61.78
STU105557,21,Male,80.73,13.84,59.73,66.68,87.45,70.41,1.89,71.67
STU105558,24,Female,66.14,18.04,88.07,93.35,91.41,71.13,3.17,76.05
STU105559,19,Female,94.78,18.22,100.0,77.81,76.62,75.04,3.29,58.19
STU105560,24,Male,91.55,18.89,80.49,63.67,80.61,64.33,2.04,76.86
STU105561,19,Female,100.0,16.98,79.16,100.0,74.16,81.5,2.66,80.7
STU105562,28,Female,79.19,22.61,72.23,65.79,82.07,76.69,2.29,65.02
STU105563,19,Male,78.71,15.93,68.23,61.8,59.4,71.84,2.65,55.23
STU105564,19,Female,90.16,19.37,87.05,90.23,72.36,82.8,2.67,63.94
STU105565,26,Male,77.1,21.11,67.71,80.42,78.11,73.46,3.09,70.6
STU105566,20,Male,77.67,10.34,63.89,63.05,56.03,69.95,2.17,52.67
STU105567,22,Female,93.67,8.66,77.06,71.71,79.99,73.93,2.71,75.1
STU105568,22,Male,79.98,8.28,82.96,60.01,55.84,81.71,2.53,61.62
STU105569,24,Female,49.87,2.05,68.1,49.15,69.2,58.35,1.59,55.82
STU105570,27,Female,89.2,15.88,75.37,79.87,78.94,80.23,2.71,72.27
STU105571,26,Female,72.85,10.47,48.94,53.39,48.83,56.28,1.97,45.14
STU105572,21,Male,91.27,19.77,76.79,79.52,62.42,71.32,2.74,54.55
STU105573,26,Male,67.79,2.99,57.9,56.91,46.14,53.28,1.66,41.74
STU105574,27,Female,56.63,5.9,75.06,65.54,56.86,65.86,1.99,57.98
STU105575,25,Female,75.98,16.17,72.23,62.38,68.38,75.47,2.94,54.31
STU105576,25,Female,97.59,23.16,75.5,79.89,77.85,70.2,2.95,75.58
STU105577,30,Male,79.91,8.69,66.48,67.76,53.29,61.07,2.52,48.67
STU105578,24,Male,69.23,2.84,57.88,45.87,63.86,71.16,2.52,48.42
STU105579,23,Male,94.79,13.81,72.53,100.0,68.38,69.7,2.97,85.74
STU105580,25,Female,60.77,15.66,61.81,42.26,56.57,61.01,3.02,67.21
STU105581,28,Male,91.95,28.18,69.0,73.48,77.39,88.91,2.78,81.63
STU105582,27,Female,69.69,7.87,67.15,63.79,37.64,65.17,1.76,32.58
STU105583,18,Male,87.75,12.1,76.56,79.69,65.15,75.17,2.46,71.17
STU105584,23,Male,100.0,40.0,90.16,89.41,100.0,100.0,3.73,100.0
STU105585,27,Female,68.02,11.7,76.81,60.69,76.95,65.87,2.49,81.49
STU105586,20,Female,92.31,12.15,57.42,72.68,76.56,73.31,2.52,67.38
STU105587,30,Female,64.59,3.0,51.35,37.78,36.14,54.86,1.52,43.59
STU105588,28,Male,78.35,7.6,65.14,48.32,50.52,59.27,2.76,48.74
STU105589,29,Female,76.25,24.11,86.7,83.95,68.49,72.74,2.66,53.39
STU105590,19,Male,75.61,4.65,63.5,74.34,74.05,59.59,2.12,50.93
STU105591,25,Female,87.66,21.66,88.49,77.11,88.62,72.87,3.1,81.01
STU105592,24,Female,85.83,17.49,70.52,82.51,73.33,71.44,3.01,67.8
STU105593,26,Male,57.17,4.31,65.77,56.0,60.83,40.57,2.34,56.71
STU105594,29,Female,95.06,19.41,97.58,73.71,73.2,86.86,3.68,82.65
STU105595,22,Male,59.84,6.29,50.2,44.37,56.02,60.6,2.0,52.74
STU105596,24,Male,78.55,10.85,65.65,67.77,69.35,76.64,2.02,66.47
STU105597,26,Male,94.44,14.12,72.23,65.97,87.01,61.62,1.95,64.84
STU105598,27,Male,90.3,24.07,76.78,95.63,75.63,77.85,2.96,77.06
STU105599,28,Female,66.43,5.09,65.54,55.59,70.28,69.07,2.07,64.45
STU105600,22,Female,87.55,26.8,68.7,84.93,94.33,61.91,2.16,79.13
STU105601,30,Female,82.08,20.98,66.12,62.3,55.98,72.28,2.02,66.43
STU105602,18,Female,75.07,21.39,74.83,65.91,60.28,75.43,2.85,63.45
STU105603,24,Female,99.13,19.89,79.72,85.43,99.03,96.96,3.36,92.48
STU105604,25,Male,78.35,16.68,75.07,61.98,59.52,66.38,2.21,63.46
STU105605,18,Male,91.75,22.57,82.41,82.9,78.92,80.9,3.32,86.98
STU105606,23,Male,86.01,23.58,100.0,84.15,96.78,86.51,3.38,88.68
STU105607,25,Female,100.0,23.04,85.42,70.31,81.68,81.48,3.79,83.99
STU105608,25,Female,80.65,19.38,72.23,72.94,77.57,71.53,3.51,78.4
STU105609,19,Female,87.09,24.36,72.49,50.11,57.3,62.93,3.49,66.58
STU105610,21,Male,70.59,12.56,100.0,79.55,71.69,71.94,2.52,65.35
STU105611,21,Male,56.64,4.93,71.29,47.1,59.53,62.18,1.61,49.58
STU105612,26,Female,77.96,13.83,70.28,71.28,67.25,60.58,2.38,52.27
STU105613,22,Male,70.75,15.89,66.02,50.36,70.3,69.72,3.11,71.29
STU105614,25,Female,91.07,11.61,74.61,60.03,67.55,71.43,2.13,69.4
STU105615,27,Male,86.66,14.88,87.38,79.18,74.47,64.6,3.31,74.28
STU105616,28,Male,56.02,10.24,49.46,71.71,50.36,60.9,1.71,52.54
STU105617,20,Female,72.62,19.93,70.65,72.43,75.45,71.13,2.49,66.54
STU105618,29,Female,100.0,38.3,100.0,98.1,75.65,76.37,3.21,88.75
STU105619,20,Female,97.91,23.26,83.83,76.35,99.58,81.86,2.53,91.21
STU105620,18,Male,78.24,19.28,83.22,76.63,78.25,82.67,2.71,89.48
STU105621,18,Male,79.74,21.85,73.67,72.36,96.24,83.12,3.15,78.74
STU105622,20,Female,73.22,8.27,54.02,68.78,66.86,71.32,2.52,62.18
STU105623,29,Female,69.29,7.69,51.96,62.78,47.72,47.09,2.19,48.14
STU105624,20,Male,78.35,22.94,71.83,71.72,80.95,92.5,2.53,88.83
STU105625,27,Female,78.35,5.43,46.17,42.85,26.65,46.71,0.9,15.52
STU105626,24,Male,74.34,21.38,63.86,62.44,54.37,59.46,2.43,66.47
STU105627,18,Male,89.42,11.99,73.59,67.35,66.94,79.76,2.74,71.77
STU105628,23,Female,82.77,9.86,64.38,76.29,64.26,69.11,2.34,72.04
STU105629,18,Female,100.0,26.95,100.0,98.73,100.0,100.0,3.64,93.0
STU105630,24,Male,100.0,20.37,96.15,93.51,91.93,100.0,3.97,81.69
STU105631,25,Male,85.64,23.89,74.25,80.24,96.05,78.0,3.05,97.04
STU105632,24,Female,81.52,12.82,74.06,51.1,31.03,50.76,1.87,36.48
STU105633,21,Female,99.1,29.34,85.21,98.5,100.0,86.23,3.06,97.78
STU105634,27,Female,89.91,19.46,68.29,85.33,72.44,56.58,3.26,69.67
STU105635,25,Male,72.11,14.38,71.99,68.28,64.33,61.81,1.88,69.11
STU105636,21,Female,67.42,18.07,66.92,70.04,81.2,80.09,2.4,78.14
STU105637,23,Female,89.09,17.74,82.65,72.86,67.42,80.99,3.35,81.56
STU105638,19,Female,72.44,0.0,54.1,69.42,75.83,69.0,2.92,65.5
STU105639,30,Male,78.78,14.19,70.11,82.26,78.11,79.35,2.66,83.74
STU105640,27,Female,81.48,17.09,74.2,81.87,90.51,87.69,2.61,66.47
STU105641,21,Female,76.73,8.63,57.34,49.89,56.32,61.36,1.95,43.4
STU105642,26,Female,68.14,12.48,64.51,70.55,65.45,71.13,2.21,72.48
STU105643,26,Female,55.54,6.16,72.23,38.76,48.74,55.18,1.86,53.01
STU105644,25,Female,83.73,15.98,89.68,92.96,72.35,94.2,2.81,71.13
STU105645,18,Male,73.06,4.39,54.21,61.41,57.11,56.36,2.36,55.76
STU105646,29,Male,88.24,18.93,52.36,75.33,78.42,90.78,2.62,69.16
STU105647,30,Female,66.17,12.1,69.06,69.93,59.52,53.93,2.28,57.8
STU105648,24,Male,71.69,1.94,54.44,51.3,44.88,51.85,1.89,51.23
STU105649,30,Male,65.87,7.6,54.75,57.88,53.41,62.75,1.78,54.74
STU105650,30,Female,70.38,17.21,64.14,58.13,67.6,70.26,2.8,68.23
STU105651,27,Male,72.6,15.14,61.78,56.95,49.43,57.81,2.6,50.9
STU105652,18,Female,72.28,20.77,72.12,76.83,81.87,80.95,2.64,69.32
STU105653,24,Male,54.92,9.76,51.38,52.46,44.61,36.33,1.63,42.81
STU105654,21,Male,82.28,15.96,74.3,46.98,67.03,85.71,2.93,72.74
STU105655,20,Male,70.89,8.02,59.36,68.83,74.18,50.51,2.23,59.29
STU105656,28,Female,84.59,24.78,55.61,75.7,65.53,79.24,3.2,75.54
STU105657,24,Female,66.35,12.06,57.09,74.38,56.71,73.01,2.28,65.48
STU105658,24,Male,97.66,13.18,81.45,71.68,45.17,79.08,2.84,61.47
STU105659,24,Male,62.46,13.1,56.76,72.04,58.86,50.41,2.21,52.92
STU105660,19,Male,99.66,23.84,94.58,100.0,100.0,93.36,3.67,83.37
STU105661,20,Female,70.62,6.18,52.5,57.63,31.97,48.3,2.2,40.99
STU105662,29,Female,73.54,10.73,75.19,74.7,53.43,69.13,1.97,51.25
STU105663,23,Female,72.84,14.74,73.9,79.94,71.55,54.58,2.58,66.33
STU105664,25,Male,81.45,14.48,56.46,55.45,61.08,73.24,2.71,61.17
STU105665,24,Female,58.12,0.55,53.33,52.28,54.49,74.64,2.51,68.67
STU105666,20,Male,70.2,3.64,40.19,39.68,48.18,50.04,2.03,45.06
STU105667,28,Male,71.96,2.03,73.01,68.74,78.44,64.63,2.19,79.8
STU105668,27,Male,64.46,7.21,50.78,52.07,57.27,66.67,2.56,63.51
STU105669,26,Male,86.82,26.77,85.78,68.45,91.53,91.16,3.11,92.9
STU105670,22,Male,95.96,26.95,94.35,85.25,100.0,79.68,3.11,88.13
STU105671,26,Female,76.97,18.21,73.53,65.66,48.62,59.55,2.38,46.06
STU105672,30,Male,76.28,8.31,53.67,59.01,54.93,53.18,2.22,60.21
STU105673,26,Female,88.72,8.65,65.23,91.07,62.14,79.44,2.49,66.66
STU105674,24,Female,69.0,15.1,51.22,68.62,57.06,56.81,2.52,51.2
STU105675,21,Female,74.5,12.95,56.96,65.66,72.94,66.3,1.62,68.13
STU105676,24,Male,89.37,8.38,41.91,54.85,56.99,73.83,2.44,65.24
STU105677,22,Female,68.46,9.65,70.67,44.24,73.2,62.53,1.74,49.29
STU105678,25,Male,86.27,2.45,72.9,61.12,47.04,57.42,2.51,54.72
STU105679,18,Male,59.05,8.21,48.87,52.34,55.32,62.0,1.73,59.53
STU105680,20,Male,63.95,14.04,76.53,63.09,62.98,71.13,1.88,51.3
STU105681,28,Female,89.6,17.72,72.23,90.36,54.13,83.97,2.66,72.76
STU105682,22,Female,78.35,10.27,79.2,76.25,73.3,66.37,2.56,78.97
STU105683,23,Female,84.0,16.45,80.34,72.41,40.4,70.78,2.3,34.42
STU105684,25,Female,32.62,7.58,47.78,40.77,42.87,43.66,1.38,37.27
STU105685,23,Female,90.56,26.14,63.56,65.54,84.81,83.43,3.11,73.81
STU105686,27,Female,64.98,15.03,66.77,54.29,55.97,45.01,2.52,46.64
STU105687,21,Female,85.7,31.84,72.23,73.09,84.16,83.48,3.39,85.72
STU105688,27,Male,69.49,20.55,67.66,97.61,93.1,70.95,2.63,79.62
STU105689,20,Female,68.34,17.41,67.75,83.69,56.31,73.4,1.85,49.57
STU105690,22,Female,53.73,5.37,54.5,38.49,36.31,40.98,1.82,33.13
STU105691,25,Female,100.0,26.32,85.63,98.31,100.0,82.87,3.82,93.06
STU105692,29,Male,74.53,25.49,79.27,65.46,80.3,82.34,2.84,79.59
STU105693,21,Male,89.14,15.27,76.19,81.87,90.65,91.49,2.83,77.54
STU105694,25,Female,93.49,28.03,93.97,85.51,74.37,88.3,4.0,81.35
STU105695,18,Male,67.61,13.3,68.77,70.89,46.28,71.0,2.16,53.84
STU105696,18,Male,89.84,24.81,79.43,95.7,76.2,77.79,3.35,83.88
STU105697,27,Female,66.06,13.47,52.3,68.29,60.63,66.39,2.63,63.75
STU105698,27,Female,87.18,20.24,99.44,87.01,72.14,69.89,2.75,69.46
STU105699,22,Female,65.95,11.13,61.41,67.88,55.29,52.54,2.13,52.1
STU105700,26,Female,60.36,14.64,56.56,56.91,43.3,70.6,2.11,47.33
STU105701,22,Male,72.06,19.05,78.39,57.95,71.65,64.12,2.55,68.52
STU105702,21,Male,48.98,0.4,60.4,52.46,49.84,63.72,2.18,51.81
STU105703,23,Female,91.05,16.75,80.42,70.8,50.4,73.92,2.6,59.5
STU105704,22,Male,84.64,11.04,74.78,61.36,61.43,76.7,3.43,63.76
STU105705,28,Female,65.5,4.05,61.66,40.75,42.73,41.03,1.35,46.05
STU105706,23,Female,67.79,10.17,57.63,65.42,73.14,73.38,2.75,57.25
STU105707,22,Female,84.24,19.31,70.02,79.57,58.87,67.77,2.52,66.07
STU105708,24,Female,91.49,19.78,66.57,58.63,88.44,71.13,2.96,74.89
STU105709,27,Female,74.85,21.64,72.16,60.78,80.33,67.45,3.16,65.69
STU105710,21,Female,90.34,18.92,92.73,88.76,77.58,79.48,2.66,66.92
STU105711,30,Male,82.87,16.72,69.23,57.24,81.29,79.83,2.52,79.03
STU105712,24,Male,72.17,8.6,86.36,49.29,72.81,56.69,1.97,63.56
STU105713,26,Male,80.2,16.62,71.63,90.57,78.49,59.37,2.32,71.75
STU105714,30,Female,73.81,6.99,52.04,71.61,67.34,63.7,2.16,60.59
STU105715,23,Male,81.07,9.38,83.17,100.0,72.89,84.13,2.41,66.06
STU105716,20,Female,89.53,12.23,92.68,53.68,55.3,72.82,1.95,58.38
STU105717,27,Female,69.55,14.03,45.46,83.81,72.34,62.0,2.32,64.59
STU105718,18,Male,76.73,11.0,78.43,56.9,53.52,76.27,2.48,53.49
STU105719,23,Female,81.8,19.09,67.82,84.14,72.11,66.97,2.63,58.69
STU105720,30,Male,65.02,5.72,61.13,36.85,66.57,76.72,2.26,56.78
STU105721,23,Female,70.9,8.14,63.18,76.19,61.7,88.92,2.82,68.38
STU105722,26,Male,51.03,9.79,63.47,55.82,48.64,50.53,1.62,51.85
STU105723,24,Male,100.0,24.88,80.63,78.12,66.0,83.26,4.0,62.42
STU105724,20,Female,71.12,17.96,87.68,61.84,70.72,75.15,3.12,66.47
STU105725,22,Female,99.73,24.99,79.46,85.55,78.06,71.13,4.0,85.85
STU105726,24,Female,67.34,7.26,58.71,59.85,46.52,67.7,1.8,50.83
STU105727,19,Female,99.7,16.64,62.81,71.25,87.67,69.34,3.15,78.84
STU105728,23,Female,92.16,27.14,100.0,78.61,86.27,77.26,2.53,77.46
STU105729,23,Female,90.94,13.4,87.59,67.5,60.26,73.76,2.29,56.47
STU105730,28,Female,75.4,14.55,87.81,70.34,66.25,81.05,2.11,68.5
STU105731,19,Male,75.76,6.0,74.77,41.96,50.27,72.06,3.01,60.7
STU105732,28,Female,70.17,9.14,53.03,49.05,68.38,51.0,1.58,48.27
STU105733,23,Female,81.32,16.22,64.15,63.56,47.56,56.31,2.04,64.77
STU105734,26,Male,63.13,8.3,61.77,51.91,47.49,54.19,1.36,55.21
STU105735,25,Male,100.0,26.38,91.79,77.03,67.98,100.0,3.48,81.68
STU105736,21,Male,57.02,10.38,46.78,62.5,70.77,59.08,1.43,63.62
STU105737,30,Male,81.06,19.43,63.29,81.44,81.99,98.03,2.9,85.08
STU105738,20,Female,84.95,22.83,72.23,82.54,98.02,81.06,2.09,66.47
STU105739,18,Male,65.67,18.75,71.64,70.18,83.6,89.44,2.64,68.79
STU105740,27,Female,82.2,19.27,73.7,72.96,76.64,74.54,2.08,77.89
STU105741,26,Female,96.48,21.88,77.74,93.24,57.93,73.21,2.8,61.5
STU105742,29,Male,61.85,16.65,69.63,72.94,72.97,71.13,2.18,76.52
STU105743,23,Female,71.16,13.37,60.32,83.49,68.38,59.67,2.33,74.88
STU105744,18,Female,83.72,15.89,61.46,67.7,53.31,70.44,2.18,47.95
STU105745,18,Female,100.0,34.3,78.78,91.02,89.95,85.5,3.49,93.09
STU105746,24,Male,98.23,29.39,100.0,100.0,95.35,86.97,4.0,100.0
STU105747,21,Female,65.06,1.85,61.46,70.91,52.73,61.72,2.02,50.42
STU105748,29,Male,53.0,1.36,72.23,24.32,48.73,48.6,1.18,45.01
STU105749,19,Male,78.35,21.52,69.6,77.8,79.95,68.99,2.81,82.76
STU105750,29,Male,86.58,18.07,83.23,91.47,71.19,70.07,2.91,59.17
STU105751,20,Male,98.45,21.85,84.97,100.0,100.0,94.7,3.79,80.36
STU105752,19,Female,97.58,12.53,72.92,73.79,62.61,71.33,2.97,66.26
STU105753,21,Male,86.72,22.33,89.52,89.48,89.99,80.28,2.65,71.41
STU105754,19,Female,93.94,33.02,83.28,96.11,91.5,80.47,3.71,98.45
STU105755,23,Male,96.64,21.13,86.03,98.99,78.53,78.6,3.57,85.21
STU105756,22,Female,100.0,24.67,78.82,83.69,91.62,78.69,3.46,66.47
STU105757,24,Male,53.07,5.91,48.15,58.01,33.35,46.3,1.68,35.04
STU105758,24,Female,72.21,13.01,66.61,67.1,70.61,67.76,2.6,74.75
STU105759,18,Female,86.34,19.38,70.12,84.69,73.85,79.12,2.24,73.38
STU105760,19,Male,82.78,6.73,67.49,81.26,82.66,75.17,2.43,76.17
STU105761,20,Female,79.24,23.12,55.54,80.17,74.39,66.03,2.62,85.06
STU105762,20,Male,95.87,27.09,81.53,95.08,65.1,80.28,3.06,60.48
STU105763,19,Female,69.96,15.72,72.55,64.04,54.28,73.8,2.24,69.92
STU105764,22,Female,75.53,18.5,83.95,72.94,93.87,82.44,2.96,68.93
STU105765,25,Male,82.61,19.38,71.7,66.21,70.39,78.7,2.5,70.68
STU105766,22,Male,79.57,14.52,52.82,70.88,46.63,73.51,2.56,59.51
STU105767,22,Male,54.52,8.09,61.73,69.07,54.17,71.13,1.88,50.15
STU105768,24,Female,51.31,0.43,63.12,53.16,63.79,61.14,1.7,56.83
STU105769,25,Female,80.65,13.2,90.51,77.79,65.35,59.72,2.23,62.58
STU105770,22,Male,74.57,12.51,66.57,71.35,56.68,64.93,2.65,63.56
STU105771,20,Male,82.82,11.18,54.2,72.9,55.81,50.33,1.92,53.53
STU105772,23,Male,48.03,2.93,57.0,56.35,38.42,63.59,1.9,36.9
STU105773,18,Female,74.14,15.04,79.51,70.41,80.52,71.89,2.26,72.9
STU105774,24,Male,82.08,17.35,70.45,73.27,62.48,62.28,2.56,61.1
STU105775,30,Male,64.26,8.41,58.86,46.04,62.67,71.13,1.38,66.47
STU105776,23,Female,72.73,6.23,50.37,53.01,72.51,66.6,2.23,60.72
STU105777,19,Male,73.56,18.27,75.68,49.88,55.65,72.69,2.32,62.33
STU105778,27,Female,87.31,20.57,84.98,66.81,84.22,75.87,2.87,73.88
STU105779,19,Male,61.5,6.89,65.12,58.39,72.75,77.94,2.12,61.95
STU105780,20,Female,67.38,1.21,75.15,35.73,40.96,55.55,1.57,35.0
STU105781,19,Female,79.04,9.11,73.46,81.0,80.99,56.61,2.32,70.09
STU105782,29,Male,88.5,21.12,81.11,76.65,68.48,77.95,3.09,66.01
STU105783,30,Male,68.62,21.13,61.74,67.2,53.91,67.3,2.72,61.65
STU105784,25,Female,80.56,22.65,57.54,62.3,60.58,77.43,2.64,73.6
STU105785,26,Female,79.88,16.8,64.19,72.13,56.1,76.01,2.01,70.83
STU105786,26,Female,63.07,19.23,66.31,73.91,53.75,55.0,2.7,53.85
STU105787,25,Male,62.83,10.47,83.51,64.81,45.58,42.04,2.16,61.13
STU105788,24,Male,64.41,10.57,55.75,54.96,53.5,71.73,1.45,58.9
STU105789,30,Male,100.0,19.23,89.49,63.59,81.22,84.82,3.24,82.32
STU105790,27,Female,91.07,9.99,69.26,74.15,75.47,57.06,2.82,83.11
STU105791,19,Female,80.83,13.95,74.72,70.31,75.79,57.03,2.48,62.29
STU105792,24,Female,79.6,16.15,75.7,85.28,86.82,75.95,2.55,77.07
STU105793,30,Female,81.85,29.96,67.18,80.1,68.03,69.98,3.01,69.76
STU105794,23,Male,58.58,10.59,76.38,82.48,52.72,74.43,2.74,44.98
